year,country_name,country_code,GPCP,RainfallGrowth,LaggedRainfallGrowth,war_prio,InternalConflict,pop,lpopl1,Mountains,lmtnest,Oil,EthnicFrac,ReligiousFrac,Democracy,GDPGrowth,LaggedGDPGrowth,InitialGDP,polity2l_6,LaggedInternalConflict
1985,Ghana,GHA,1416.2205810546875,0.07719621807336807,0.3993954360485077,0,0,12620,9.406564712524414,0,0,0,0.7061232924461365,0.7015999555587769,-7,0.008917158469557762,0.01948057860136032,0.9490000009536743,0,0
1986,Ghana,GHA,1247.832763671875,-0.11889942735433578,0.07719621807336807,0,0,13073,9.443037986755371,0,0,0,0.7061232924461365,0.7015999555587769,-7,0.01893937587738037,0.008917158469557762,0.9490000009536743,0,0
1987,Ghana,GHA,1467.28271484375,0.17586487531661987,-0.11889942735433578,0,0,13526,9.478303909301758,0,0,0,0.7061232924461365,0.7015999555587769,-7,0.0012392152566462755,0.01893937587738037,0.9490000009536743,0,0
1988,Ghana,GHA,1268.03173828125,-0.13579590618610382,0.17586487531661987,0,0,13977,9.512369155883789,0,0,0,0.7061232924461365,0.7015999555587769,-7,0.0037128233816474676,0.0012392152566462755,0.9490000009536743,0,0
1989,Ghana,GHA,1452.038818359375,0.14511236548423767,-0.13579590618610382,0,0,14425,9.54516887664795,0,0,0,0.7061232924461365,0.7015999555587769,-7,0.012330444529652596,0.0037128233816474676,0.9490000009536743,0,0
1990,Ghana,GHA,1189.113037109375,-0.18107351660728455,0.14511236548423767,0,0,14870,9.5767183303833,0,0,0,0.7061232924461365,0.7015999555587769,-7,0.09866020828485489,0.012330444529652596,0.9490000009536743,0,0
1991,Ghana,GHA,1540.2891845703125,0.2953261137008667,-0.18107351660728455,0,0,15336,9.6071014404296875,0,0,0,0.7061232924461365,0.7015999555587769,-7,0.014412429183721542,0.09866020828485489,0.9490000009536743,0,0
1992,Ghana,GHA,1077.9609375,-0.30015677213668823,0.2953261137008667,0,0,15788,9.637958526611328,0,0,0,0.7061232924461365,0.7015999555587769,-4,0.04480868577957153,0.014412429183721542,0.9490000009536743,0,0
1993,Ghana,GHA,1181.5118408203125,0.0960618332028389,-0.30015677213668823,0,0,16200.4501953125,9.66700553894043,0,0,0,0.7061232924461365,0.7015999555587769,-1,0.02104249782860279,0.04480868577957153,0.9490000009536743,0,0
1994,Ghana,GHA,1046.237060546875,-0.11449295282363892,0.0960618332028389,0,0,16639.55078125,9.692793846130371,0,0,0,0.7061232924461365,0.7015999555587769,-1,0.005860309116542339,0.02104249782860279,0.9490000009536743,0,0
1995,Ghana,GHA,1219.150146484375,0.16527141630649567,-0.11449295282363892,0,0,17075,9.719537734985352,0,0,0,0.7061232924461365,0.7015999555587769,-1,0.013188407756388187,0.005860309116542339,0.9490000009536743,0,0
1996,Ghana,GHA,1121.155029296875,-0.08037985861301422,0.16527141630649567,0,0,17523.2109375,9.745370864868164,0,0,0,0.7061232924461365,0.7015999555587769,-1,0.020081672817468643,0.013188407756388187,0.9490000009536743,0,0
1997,Ghana,GHA,1167.10888671875,0.04098796099424362,-0.08037985861301422,0,0,17984.58984375,9.771281242370605,0,0,0,0.7061232924461365,0.7015999555587769,2,0.017016040161252022,0.020081672817468643,0.9490000009536743,0,0
1998,Ghana,GHA,934.726318359375,-0.19910958409309387,0.04098796099424362,0,0,18459.55078125,9.797270774841309,0,0,0,0.7061232924461365,0.7015999555587769,2,0.022993532940745354,0.017016040161252022,0.9490000009536743,0,0
1999,Ghana,GHA,1317.628173828125,0.4096406102180481,-0.19910958409309387,0,0,NA,9.82333755493164,0,0,0,0.7061232924461365,0.7015999555587769,2,0.020339634269475937,0.022993532940745354,0.9490000009536743,0,0
1981,Togo,TGO,1215.924072265625,-0.07091633230447769,-0.10913632810115814,0,0,2692,7.869019508361816,0,0,0,0.7106902599334717,0.4599999785423279,-7,-0.06566344201564789,0.07658318430185318,0.6790000200271606,0,NA
1982,Togo,TGO,1057.962890625,-0.1299103945493698,-0.07091633230447769,0,0,2773,7.898039817810059,0,0,0,0.7106902599334717,0.4599999785423279,-7,-0.042459797114133835,-0.06566344201564789,0.6790000200271606,0,0
1983,Togo,TGO,973.7166748046875,-0.07963059842586517,-0.1299103945493698,0,0,2858,7.927685260772705,0,0,0,0.7106902599334717,0.4599999785423279,-7,-0.09938837587833405,-0.042459797114133835,0.6790000200271606,0,0
1984,Togo,TGO,1305.3135986328125,0.340547651052475,-0.07963059842586517,0,0,2946,7.957877159118652,0,0,0,0.7106902599334717,0.4599999785423279,-7,0.04923596605658531,-0.09938837587833405,0.6790000200271606,0,0
1985,Togo,TGO,1342.54052734375,0.0285195279866457,0.340547651052475,0,0,3038,7.988203525543213,0,0,0,0.7106902599334717,0.4599999785423279,-7,0.03074442408978939,0.04923596605658531,0.6790000200271606,0,0
1986,Togo,TGO,1160.437744140625,-0.1356404423713684,0.0285195279866457,0,1,3144,8.018954277038574,0,0,0,0.7106902599334717,0.4599999785423279,-7,0.03139714151620865,0.03074442408978939,0.6790000200271606,0,0
1987,Togo,TGO,1294.9921875,0.11595145612955093,-0.1356404423713684,0,0,3257,8.053251266479492,0,0,0,0.7106902599334717,0.4599999785423279,-7,-0.03652966395020485,0.03139714151620865,0.6790000200271606,0,1
1988,Togo,TGO,1392.6689453125,0.07542652636766434,0.11595145612955093,0,0,3377,8.08856201171875,0,0,0,0.7106902599334717,0.4599999785423279,-7,0.006319127976894379,-0.03652966395020485,0.6790000200271606,0,0
1989,Togo,TGO,1387.493896484375,-0.0037159216590225697,0.07542652636766434,0,0,3504,8.124743461608887,0,0,0,0.7106902599334717,0.4599999785423279,-7,0,0.006319127976894379,0.6790000200271606,0,0
1990,Togo,TGO,1172.185791015625,-0.15517769753932953,-0.0037159216590225697,0,0,3638,8.161660194396973,0,0,0,0.7106902599334717,0.4599999785423279,-7,0.006279353983700275,0,0.6790000200271606,0,0
1991,Togo,TGO,1520.68798828125,0.2973096966743469,-0.15517769753932953,0,1,3773,8.199189186096191,0,0,0,0.7106902599334717,0.4599999785423279,-7,-0.04680182784795761,0.006279353983700275,0.6790000200271606,0,0
1992,Togo,TGO,1042.96630859375,-0.3141483962535858,0.2973096966743469,0,0,3900,8.235625267028809,0,0,0,0.7106902599334717,0.4599999785423279,-5,-0.13256961107254028,-0.04680182784795761,0.6790000200271606,0,1
1993,Togo,TGO,1205.43701171875,0.15577751398086548,-0.3141483962535858,0,0,3870,8.268732070922852,0,0,0,0.7106902599334717,0.4599999785423279,-3,-0.1772850900888443,-0.13256961107254028,0.6790000200271606,0,0
1994,Togo,TGO,1188.0623779296875,-0.014413556084036827,0.15577751398086548,0,0,3990,8.26101016998291,0,0,0,0.7106902599334717,0.4599999785423279,-2,0.11534237116575241,-0.1772850900888443,0.6790000200271606,0,0
1995,Togo,TGO,1346.302978515625,0.13319216668605804,-0.014413556084036827,0,0,4110,8.291546821594238,0,0,0,0.7106902599334717,0.4599999785423279,-2,0.04759369418025017,0.11534237116575241,0.6790000200271606,0,0
1996,Togo,TGO,1211.7037353515625,-0.09997693449258804,0.13319216668605804,0,0,4230,8.321178436279297,0,0,0,0.7106902599334717,0.4599999785423279,-2,0.06562155485153198,0.04759369418025017,0.6790000200271606,0,0
1997,Togo,TGO,1266.90478515625,0.045556556433439255,-0.09997693449258804,0,0,4344.75,8.349957466125488,0,0,0,0.7106902599334717,0.4599999785423279,-2,0.015303547494113445,0.06562155485153198,0.6790000200271606,0,0
1998,Togo,TGO,1036.9591064453125,-0.18150193989276886,0.045556556433439255,0,0,4456.22021484375,8.376723289489746,0,0,0,0.7106902599334717,0.4599999785423279,-2,-0.04663565009832382,0.015303547494113445,0.6790000200271606,0,0
1999,Togo,TGO,1316.1114501953125,0.26920285820961,-0.18150193989276886,0,0,NA,8.402055740356445,0,0,0,0.7106902599334717,0.4599999785423279,-2,-0.0027497762348502874,-0.04663565009832382,0.6790000200271606,0,0
1981,Cameroon,CMR,1642.8974609375,-0.07508383691310883,0.031963903456926346,0,0,8954,9.07119369506836,17.700000762939453,2.928523540496826,1,0.8918985724449158,0.6399999856948853,-8,0.0837521106004715,0.11380594968795776,1.0720000267028809,0,NA
1982,Cameroon,CMR,1790.4029541015625,0.08978375047445297,-0.07508383691310883,0,0,9205,9.099855422973633,17.700000762939453,2.928523540496826,1,0.8918985724449158,0.6399999856948853,-8,-0.010046376846730709,0.0837521106004715,1.0720000267028809,0,0
1983,Cameroon,CMR,1434.14892578125,-0.19897980988025665,0.08978375047445297,0,0,9457,9.12750244140625,17.700000762939453,2.928523540496826,1,0.8918985724449158,0.6399999856948853,-7,0.047619037330150604,-0.010046376846730709,1.0720000267028809,0,0
1984,Cameroon,CMR,1621.06689453125,0.13033372163772583,-0.19897980988025665,0,1,9710,9.154510498046875,17.700000762939453,2.928523540496826,1,0.8918985724449158,0.6399999856948853,-8,0.04545453563332558,0.047619037330150604,1.0720000267028809,0,0
1985,Cameroon,CMR,1763.4075927734375,0.08780679851770401,0.13033372163772583,0,0,9969,9.180912017822266,17.700000762939453,2.928523540496826,1,0.8918985724449158,0.6399999856948853,-8,0.059871695935726166,0.04545453563332558,1.0720000267028809,0,1
1986,Cameroon,CMR,1589.9786376953125,-0.09834875911474228,0.08780679851770401,0,0,10244,9.207235336303711,17.700000762939453,2.928523540496826,0,0.8918985724449158,0.6399999856948853,-8,0.008069915696978569,0.059871695935726166,1.0720000267028809,0,0
1987,Cameroon,CMR,1506.1346435546875,-0.05273278057575226,-0.09834875911474228,0,0,10536,9.234447479248047,17.700000762939453,2.928523540496826,0,0.8918985724449158,0.6399999856948853,-8,-0.040026646107435226,0.008069915696978569,1.0720000267028809,0,0
1988,Cameroon,CMR,1689.5908203125,0.12180595844984055,-0.05273278057575226,0,0,10846,9.262553215026855,17.700000762939453,2.928523540496826,1,0.8918985724449158,0.6399999856948853,-8,-0.07574702054262161,-0.040026646107435226,1.0720000267028809,0,0
1989,Cameroon,CMR,1560.4462890625,-0.076435387134552,0.12180595844984055,0,0,11175,9.29155158996582,17.700000762939453,2.928523540496826,0,0.8918985724449158,0.6399999856948853,-8,0.023308193311095238,-0.07574702054262161,1.0720000267028809,0,0
1990,Cameroon,CMR,1797.5838623046875,0.15196779370307922,-0.076435387134552,0,0,11524,9.321434020996094,17.700000762939453,2.928523540496826,1,0.8918985724449158,0.6399999856948853,-8,-0.09919176995754242,0.023308193311095238,1.0720000267028809,0,0
1991,Cameroon,CMR,1658.6005859375,-0.07731671631336212,0.15196779370307922,0,0,11881,9.352187156677246,17.700000762939453,2.928523540496826,1,0.8918985724449158,0.6399999856948853,-8,-0.0946165919303894,-0.09919176995754242,1.0720000267028809,0,0
1992,Cameroon,CMR,1683.004150390625,0.014713346026837826,-0.07731671631336212,0,0,12242,9.382696151733398,17.700000762939453,2.928523540496826,1,0.8918985724449158,0.6399999856948853,-8,-0.07297294586896896,-0.0946165919303894,1.0720000267028809,0,0
1993,Cameroon,CMR,1783.4549560546875,0.059685416519641876,0.014713346026837826,0,0,12471.419921875,9.412628173828125,17.700000762939453,2.928523540496826,1,0.8918985724449158,0.6399999856948853,-4,-0.05852897837758064,-0.07297294586896896,1.0720000267028809,0,0
1994,Cameroon,CMR,1724.2139892578125,-0.033216968178749084,0.059685416519641876,0,0,12822.1396484375,9.431195259094238,17.700000762939453,2.928523540496826,1,0.8918985724449158,0.6399999856948853,-4,-0.0518903024494648,-0.05852897837758064,1.0720000267028809,0,0
1995,Cameroon,CMR,1715.4134521484375,-0.005104086361825466,-0.033216968178749084,0,0,13182,9.458929061889648,17.700000762939453,2.928523540496826,0,0.8918985724449158,0.6399999856948853,-4,0.004491816274821758,-0.0518903024494648,1.0720000267028809,0,0
1996,Cameroon,CMR,1724.314208984375,0.005188694689422846,-0.005104086361825466,0,0,13553.169921875,9.486607551574707,17.700000762939453,2.928523540496826,0,0.8918985724449158,0.6399999856948853,-4,0.021719275042414665,0.004491816274821758,1.0720000267028809,0,0
1997,Cameroon,CMR,1714.4324951171875,-0.00573080824688077,0.005188694689422846,0,0,13936.0498046875,9.514375686645508,17.700000762939453,2.928523540496826,0,0.8918985724449158,0.6399999856948853,-4,0.022842546924948692,0.021719275042414665,1.0720000267028809,0,0
1998,Cameroon,CMR,1556.339599609375,-0.09221296012401581,-0.00573080824688077,0,0,14331.0400390625,9.542234420776367,17.700000762939453,2.928523540496826,0,0.8918985724449158,0.6399999856948853,-4,0.0219558198004961,0.022842546924948692,1.0720000267028809,0,0
1999,Cameroon,CMR,1844.4532470703125,0.18512260913848877,-0.09221296012401581,0,0,NA,9.570182800292969,17.700000762939453,2.928523540496826,0,0.8918985724449158,0.6399999856948853,-4,0.016678238287568092,0.0219558198004961,1.0720000267028809,0,0
1981,Nigeria,NGA,1208.9093017578125,-0.12498095631599426,-0.019400570541620255,0,0,73409,11.172517776489258,2.4000003337860107,1.2237755060195923,1,0.868931770324707,0.5800000429153442,7,0.05354660749435425,0.032304346561431885,1.3930000066757202,1,NA
1982,Nigeria,NGA,1239.76904296875,0.025526927784085274,-0.12498095631599426,0,0,75774,11.203802108764648,2.4000003337860107,1.2237755060195923,1,0.868931770324707,0.5800000429153442,7,-0.06336630880832672,0.05354660749435425,1.3930000066757202,1,0
1983,Nigeria,NGA,1049.51806640625,-0.15345679223537445,0.025526927784085274,0,0,78217,11.23551082611084,2.4000003337860107,1.2237755060195923,1,0.868931770324707,0.5800000429153442,7,-0.11275552213191986,-0.06336630880832672,1.3930000066757202,1,0
1984,Nigeria,NGA,1125.7333984375,0.07261936366558075,-0.15345679223537445,0,0,80699,11.267242431640625,2.4000003337860107,1.2237755060195923,1,0.868931770324707,0.5800000429153442,7,-0.1517076939344406,-0.11275552213191986,1.3930000066757202,1,0
1985,Nigeria,NGA,1227.569580078125,0.09046207368373871,0.07261936366558075,0,0,83196,11.298480987548828,2.4000003337860107,1.2237755060195923,1,0.868931770324707,0.5800000429153442,-7,-0.005617905408143997,-0.1517076939344406,1.3930000066757202,0,0
1986,Nigeria,NGA,1214.3900146484375,-0.010736308060586452,0.09046207368373871,0,0,85718,11.328954696655273,2.4000003337860107,1.2237755060195923,1,0.868931770324707,0.5800000429153442,-7,-0.0838041827082634,-0.005617905408143997,1.3930000066757202,0,0
1987,Nigeria,NGA,1127.659423828125,-0.07141906023025513,-0.010736308060586452,0,0,88273,11.358818054199219,2.4000003337860107,1.2237755060195923,1,0.868931770324707,0.5800000429153442,-7,-0.07399791479110718,-0.0838041827082634,1.3930000066757202,0,0
1988,Nigeria,NGA,1361.516357421875,0.20738258957862854,-0.07141906023025513,0,0,90866,11.388189315795898,2.4000003337860107,1.2237755060195923,1,0.868931770324707,0.5800000429153442,-7,0.04328520968556404,-0.07399791479110718,1.3930000066757202,0,0
1989,Nigeria,NGA,1373.0460205078125,0.008468251675367355,0.20738258957862854,0,0,93505,11.41714096069336,2.4000003337860107,1.2237755060195923,1,0.868931770324707,0.5800000429153442,-7,0.012765983119606972,0.04328520968556404,1.3930000066757202,0,0
1990,Nigeria,NGA,1324.2816162109375,-0.03551549091935158,0.008468251675367355,0,0,96203,11.445770263671875,2.4000003337860107,1.2237755060195923,1,0.868931770324707,0.5800000429153442,-5,0.04516804963350296,0.012765983119606972,1.3930000066757202,0,0
1991,Nigeria,NGA,1387.617919921875,0.047826915979385376,-0.03551549091935158,0,0,98983,11.474215507507324,2.4000003337860107,1.2237755060195923,1,0.868931770324707,0.5800000429153442,-5,0.0452260859310627,0.04516804963350296,1.3930000066757202,0,0
1992,Nigeria,NGA,1340.33447265625,-0.034075263887643814,0.047826915979385376,0,0,102000,11.502703666687012,2.4000003337860107,1.2237755060195923,1,0.868931770324707,0.5800000429153442,-5,-0.0596153661608696,0.0452260859310627,1.3930000066757202,0,0
1993,Nigeria,NGA,1334.4981689453125,-0.004354363773018122,-0.034075263887643814,0,0,104892.8515625,11.53272819519043,2.4000003337860107,1.2237755060195923,1,0.868931770324707,0.5800000429153442,-5,-0.007316439878195524,-0.0596153661608696,1.3930000066757202,0,0
1994,Nigeria,NGA,1474.551513671875,0.10494831949472427,-0.004354363773018122,0,0,108014.3203125,11.560694694519043,2.4000003337860107,1.2237755060195923,1,0.868931770324707,0.5800000429153442,-7,-0.02807661145925522,-0.007316439878195524,1.3930000066757202,0,0
1995,Nigeria,NGA,1486.4332275390625,0.008057849481701851,0.10494831949472427,0,0,111273,11.590019226074219,2.4000003337860107,1.2237755060195923,1,0.868931770324707,0.5800000429153442,-7,-0.005283471662551165,-0.02807661145925522,1.3930000066757202,0,0
1996,Nigeria,NGA,1409.86572265625,-0.05151089280843735,0.008057849481701851,0,0,114568.09375,11.619742393493652,2.4000003337860107,1.2237755060195923,1,0.868931770324707,0.5800000429153442,-6,0.013630547560751438,-0.005283471662551165,1.3930000066757202,0,0
1997,Nigeria,NGA,1434.1160888671875,0.01720047928392887,-0.05151089280843735,0,0,117897.0703125,11.648924827575684,2.4000003337860107,1.2237755060195923,1,0.868931770324707,0.5800000429153442,-6,-0.0010085206013172865,0.013630547560751438,1.3930000066757202,0,0
1998,Nigeria,NGA,1318.911865234375,-0.08033116906881332,0.01720047928392887,0,0,121257.265625,11.677567481994629,2.4000003337860107,1.2237755060195923,1,0.868931770324707,0.5800000429153442,-6,-0.008386455476284027,-0.0010085206013172865,1.3930000066757202,0,0
1999,Nigeria,NGA,1483.312744140625,0.12464887648820877,-0.08033116906881332,0,0,NA,11.705669403076172,2.4000003337860107,1.2237755060195923,1,0.868931770324707,0.5800000429153442,-1,-0.015076498501002789,-0.008386455476284027,1.3930000066757202,0,0
1981,Gabon,GAB,1772.7398681640625,-0.03417440503835678,0.2522551715373993,0,0,835,6.680854797363281,0.07000000029802322,0.06765864789485931,1,0.6881427764892578,0.45499998331069946,-9,-0.06107978895306587,-0.009293695911765099,4.8420000076293945,0,NA
1982,Gabon,GAB,1976.988037109375,0.11521609872579575,-0.03417440503835678,0,0,875,6.727431774139404,0.07000000029802322,0.06765864789485931,1,0.6881427764892578,0.45499998331069946,-9,-0.06172299012541771,-0.06107978895306587,4.8420000076293945,0,0
1983,Gabon,GAB,1501.2813720703125,-0.2406219244003296,0.11521609872579575,0,0,916,6.774223804473877,0.07000000029802322,0.06765864789485931,1,0.6881427764892578,0.45499998331069946,-9,0.017747346311807632,-0.06172299012541771,4.8420000076293945,0,0
1984,Gabon,GAB,2056.252685546875,0.36966508626937866,-0.2406219244003296,0,0,957,6.820016384124756,0.07000000029802322,0.06765864789485931,1,0.6881427764892578,0.45499998331069946,-9,0.036503151059150696,0.017747346311807632,4.8420000076293945,0,0
1985,Gabon,GAB,2019.8607177734375,-0.017698198556900024,0.36966508626937866,0,0,997,6.863803386688232,0.07000000029802322,0.06765864789485931,1,0.6881427764892578,0.45499998331069946,-9,-0.08658594638109207,0.036503151059150696,4.8420000076293945,0,0
1986,Gabon,GAB,1870.0606689453125,-0.07416355609893799,-0.017698198556900024,0,0,1023,6.904750823974609,0.07000000029802322,0.06765864789485931,1,0.6881427764892578,0.45499998331069946,-9,-0.010314296931028366,-0.08658594638109207,4.8420000076293945,0,0
1987,Gabon,GAB,1791.12548828125,-0.04220995679497719,-0.07416355609893799,0,0,1050,6.930494785308838,0.07000000029802322,0.06765864789485931,1,0.6881427764892578,0.45499998331069946,-9,-0.14838716387748718,-0.010314296931028366,4.8420000076293945,0,0
1988,Gabon,GAB,2063.9765625,0.15233498811721802,-0.04220995679497719,0,0,1077,6.956545352935791,0.07000000029802322,0.06765864789485931,1,0.6881427764892578,0.45499998331069946,-9,-0.043414898216724396,-0.14838716387748718,4.8420000076293945,0,0
1989,Gabon,GAB,1876.0252685546875,-0.09106270968914032,0.15233498811721802,0,0,1105,6.981934547424316,0.07000000029802322,0.06765864789485931,1,0.6881427764892578,0.45499998331069946,-9,0.16752968728542328,-0.043414898216724396,4.8420000076293945,0,0
1990,Gabon,GAB,1734.8448486328125,-0.07525507360696793,-0.09106270968914032,0,0,1136,7.007600784301758,0.07000000029802322,0.06765864789485931,1,0.6881427764892578,0.45499998331069946,-9,0.032611530274152756,0.16752968728542328,4.8420000076293945,0,0
1991,Gabon,GAB,1501.675048828125,-0.13440383970737457,-0.07525507360696793,0,0,1168,7.035268783569336,0.07000000029802322,0.06765864789485931,1,0.6881427764892578,0.45499998331069946,-6,-0.06619501113891602,0.032611530274152756,4.8420000076293945,0,0
1992,Gabon,GAB,1656.1663818359375,0.10287933796644211,-0.13440383970737457,0,0,1201,7.063048362731934,0.07000000029802322,0.06765864789485931,1,0.6881427764892578,0.45499998331069946,-4,-0.020021677017211914,-0.06619501113891602,4.8420000076293945,0,0
1993,Gabon,GAB,1726.070068359375,0.04220813140273094,0.10287933796644211,0,0,1045,7.090909957885742,0.07000000029802322,0.06765864789485931,1,0.6881427764892578,0.45499998331069946,-4,-0.0016695224912837148,-0.020021677017211914,4.8420000076293945,0,0
1994,Gabon,GAB,1703.135498046875,-0.01328716054558754,0.04220813140273094,0,0,1071,6.951772212982178,0.07000000029802322,0.06765864789485931,1,0.6881427764892578,0.45499998331069946,-4,0.009318237192928791,-0.0016695224912837148,4.8420000076293945,0,0
1995,Gabon,GAB,1723.1602783203125,0.011757596395909786,-0.01328716054558754,0,0,1098,6.976347923278809,0.07000000029802322,0.06765864789485931,1,0.6881427764892578,0.45499998331069946,-4,0.043214574456214905,0.009318237192928791,4.8420000076293945,0,0
1996,Gabon,GAB,1717.558837890625,-0.0032506787683814764,0.011757596395909786,0,0,1125,7.001245498657227,0.07000000029802322,0.06765864789485931,1,0.6881427764892578,0.45499998331069946,-4,0.026294037699699402,0.043214574456214905,4.8420000076293945,0,0
1997,Gabon,GAB,1512.9471435546875,-0.11912936717271805,-0.0032506787683814764,0,0,1152.6700439453125,7.025538444519043,0.07000000029802322,0.06765864789485931,1,0.6881427764892578,0.45499998331069946,-4,0.03230889141559601,0.026294037699699402,4.8420000076293945,0,0
1998,Gabon,GAB,1749.6868896484375,0.15647588670253754,-0.11912936717271805,0,0,1180.6700439453125,7.049836158752441,0.07000000029802322,0.06765864789485931,1,0.6881427764892578,0.45499998331069946,-4,-0.003198496997356415,0.03230889141559601,4.8420000076293945,0,0
1999,Gabon,GAB,1965.4964599609375,0.12334182113409042,0.15647588670253754,0,0,NA,7.0738372802734375,0.07000000029802322,0.06765864789485931,1,0.6881427764892578,0.45499998331069946,-4,-0.08372227847576141,-0.003198496997356415,4.8420000076293945,0,0
1981,Central African Republic,CAF,1366.6221923828125,0.033061206340789795,0.01641206443309784,0,0,2374,7.749322414398193,4.400000095367432,1.686398983001709,0,0.6862994432449341,0.782800018787384,-7,-0.08215293288230896,-0.04336044192314148,0.7379999756813049,0,NA
1982,Central African Republic,CAF,1421.8670654296875,0.04042439162731171,0.033061206340789795,0,0,2433,7.772331714630127,4.400000095367432,1.686398983001709,0,0.6862994432449341,0.782800018787384,-7,0.03395064175128937,-0.08215293288230896,0.7379999756813049,0,0
1983,Central African Republic,CAF,1250.9627685546875,-0.1201971024274826,0.04042439162731171,0,0,2496,7.79688024520874,4.400000095367432,1.686398983001709,0,0.6862994432449341,0.782800018787384,-7,-0.12537312507629395,0.03395064175128937,0.7379999756813049,0,0
1984,Central African Republic,CAF,1139.372314453125,-0.08920365571975708,-0.1201971024274826,0,0,2563,7.822444915771484,4.400000095367432,1.686398983001709,0,0.6862994432449341,0.782800018787384,-7,0.06143336370587349,-0.12537312507629395,0.7379999756813049,0,0
1985,Central African Republic,CAF,1368.3621826171875,0.20097896456718445,-0.08920365571975708,0,0,2631,7.848933696746826,4.400000095367432,1.686398983001709,0,0.6862994432449341,0.782800018787384,-7,0.012861763127148151,0.06143336370587349,0.7379999756813049,0,0
1986,Central African Republic,CAF,1319.96728515625,-0.03536702319979668,0.20097896456718445,0,0,2702,7.875119209289551,4.400000095367432,1.686398983001709,0,0.6862994432449341,0.782800018787384,-7,-0.019047657027840614,0.012861763127148151,0.7379999756813049,0,0
1987,Central African Republic,CAF,1330.9075927734375,0.008288317359983921,-0.03536702319979668,0,0,2776,7.901747703552246,4.400000095367432,1.686398983001709,0,0.6862994432449341,0.782800018787384,-7,-0.053398046642541885,-0.019047657027840614,0.7379999756813049,0,0
1988,Central African Republic,CAF,1437.0211181640625,0.07973019778728485,0.008288317359983921,0,0,2853,7.928766250610352,4.400000095367432,1.686398983001709,0,0.6862994432449341,0.782800018787384,-7,0.005128241144120693,-0.053398046642541885,0.7379999756813049,0,0
1989,Central African Republic,CAF,1476.0294189453125,0.027145251631736755,0.07973019778728485,0,0,2930,7.9561262130737305,4.400000095367432,1.686398983001709,0,0.6862994432449341,0.782800018787384,-7,-0.005102076567709446,0.005128241144120693,0.7379999756813049,0,0
1990,Central African Republic,CAF,1480.6072998046875,0.003101483453065157,0.027145251631736755,0,0,3008,7.982757568359375,4.400000095367432,1.686398983001709,0,0.6862994432449341,0.782800018787384,-7,-0.010256380774080753,-0.005102076567709446,0.7379999756813049,0,0
1991,Central African Republic,CAF,1481.1876220703125,3.919487935490906e-4,0.003101483453065157,0,0,3086,8.00903034210205,4.400000095367432,1.686398983001709,0,0.6862994432449341,0.782800018787384,-7,-0.050086330622434616,-0.010256380774080753,0.7379999756813049,0,0
1992,Central African Republic,CAF,1369.59130859375,-0.07534245401620865,3.919487935490906e-4,0,0,3170,8.03463077545166,4.400000095367432,1.686398983001709,0,0.6862994432449341,0.782800018787384,-6,-0.06545456498861313,-0.050086330622434616,0.7379999756813049,0,0
1993,Central African Republic,CAF,1326.3946533203125,-0.03153981268405914,-0.07534245401620865,0,0,3151.429931640625,8.061487197875977,4.400000095367432,1.686398983001709,0,0.6862994432449341,0.782800018787384,-6,-0.01871551014482975,-0.06545456498861313,0.7379999756813049,0,0
1994,Central African Republic,CAF,1418.972900390625,0.06979691237211227,-0.03153981268405914,0,0,3220.090087890625,8.055611610412598,4.400000095367432,1.686398983001709,0,0.6862994432449341,0.782800018787384,6,0.02740725502371788,-0.01871551014482975,0.7379999756813049,1,0
1995,Central African Republic,CAF,1405.932373046875,-0.009190117008984089,0.06979691237211227,0,0,3288,8.077164649963379,4.400000095367432,1.686398983001709,0,0.6862994432449341,0.782800018787384,6,0.04948059841990471,0.02740725502371788,0.7379999756813049,1,0
1996,Central African Republic,CAF,1410.6116943359375,0.003328269114717841,-0.009190117008984089,0,0,3354.090087890625,8.098034858703613,4.400000095367432,1.686398983001709,0,0.6862994432449341,0.782800018787384,6,-0.0595545694231987,0.04948059841990471,0.7379999756813049,1,0
1997,Central African Republic,CAF,1288.767822265625,-0.0863766223192215,0.003328269114717841,0,0,3418.199951171875,8.117936134338379,4.400000095367432,1.686398983001709,0,0.6862994432449341,0.782800018787384,6,0.032447975128889084,-0.0595545694231987,0.7379999756813049,1,0
1998,Central African Republic,CAF,1451.7518310546875,0.12646499276161194,-0.0863766223192215,0,0,3480.159912109375,8.136869430541992,4.400000095367432,1.686398983001709,0,0.6862994432449341,0.782800018787384,6,0.027607880532741547,0.032447975128889084,0.7379999756813049,1,0
1999,Central African Republic,CAF,1529.1929931640625,0.05334325134754181,0.12646499276161194,0,0,NA,8.154833793640137,4.400000095367432,1.686398983001709,0,0.6862994432449341,0.782800018787384,6,0.015836864709854126,0.027607880532741547,0.7379999756813049,1,0
1981,Chad,TCD,420.0325012207031,-0.1459658294916153,0.2073150873184204,1,1,4577,8.406708717346191,8.5,2.2512917518615723,0,0.8262728452682495,0.625,0,-0.11174239963293076,-0.08013937622308731,0.5740000009536743,0,NA
1982,Chad,TCD,382.1888122558594,-0.09009704738855362,-0.1459658294916153,1,1,4680,8.42879867553711,8.5,2.2512917518615723,0,0.8262728452682495,0.625,0,-0.2110874354839325,-0.11174239963293076,0.5740000009536743,0,1
